Game_ID,Away_Abbrv,Home_Abbrv,Away_Score,Home_Score,Away_Rank,Home_Rank,Away_Rec,Home_Rec,Away_1st,Away_2nd,Home_1st,Home_2nd,Officials,Attendance,Game_Year,Game_Date,Game_Tipoff,Game_Location,Game_Away,Game_Home,Away_OT,Home_OT,Tournament,Round,Away_Seed,Home_Seed,year
400499676,ARMY,AMER,54,58,,,"(13-14, 9-7 Patriot)","(16-11, 12-4 Patriot)",16,38,30,28,"Gary Pucino, Timothy Edwards, Justin Porter","1,788",2014,22-Feb,2:00 PM ET,"Bender Arena, Washington, District of Columbia",Army,American U,0,0,,,,,2014
400499679,L-MD,COLG,60,84,,,"(10-17, 5-11 Patriot)","(10-17, 4-12 Patriot)",30,30,44,40,"Jeff Janosik, Anastasios Daskalakis, Harkeem Dixon",947,2014,22-Feb,2:00 PM ET,"Cotterell Court, Hamilton, New York",Loyola (MD),Colgate,0,0,,,,,2014
400501671,IPFW,IUPU,84,60,,,"(20-9, 8-4 Summit)","(6-23, 1-11 Summit)",36,48,25,35,"Todd Williams, Darryl Smith, Brian McAnally","1,002",2014,22-Feb,2:00 PM ET,"IUPUI Gymnasium, Indianapolis, Indiana",IPFW,IUPUI,0,0,,,,,2014
400502642,FAIR,CAN,78,90,,,"(6-23, 3-15 MAAC)","(19-10, 13-5 MAAC)",45,33,38,52,"Guy Pagano, Doug Aprahamian, Kevin Ferguson","1,909",2014,22-Feb,2:00 PM ET,"Koessler Athletic Center, Buffalo, New York",Fairfield,Canisius,0,0,,,,,2014
400502871,NCST,VT,71,64,,,"(17-10, 7-7 ACC)","(9-17, 2-12 ACC)",35,36,25,39,"Ron Tyburski, Jerry Heater, Raymond Styons","5,268",2014,22-Feb,2:00 PM ET,"Cassell Coliseum, Blacksburg, Virginia",NC State,Virginia Tech,0,0,,,,,2014
400504582,MARQ,DEP,96,94,,,"(16-11, 8-6 Big East)","(10-18, 2-13 Big East)",44,38,41,41,"Lamar Simpson, Wally Rutecki, Karl Hess","9,342",2014,22-Feb,2:00 PM ET,"Allstate Arena, Rosemont, Illinois",Marquette,DePaul,14,12,,,,,2014
400504682,FIS,NJIT,67,99,,,,"(13-15, 7-5 home)",31,36,66,33,"Pat McGaheran, Jeff Bryant","1,012",2014,22-Feb,2:00 PM ET,"Fleisher Center, Newark, New Jersey",Fisher College,N.J.I.T.,0,0,,,,,2014
400506018,DAY,DUQ,57,54,,,"(19-8, 7-5 A 10)","(11-15, 3-10 A 10)",25,32,39,15,"D.J. Carstensen, Robert Riley, Jeff Albright","6,271",2014,22-Feb,2:00 PM ET,"CONSOL Energy Center, Pittsburgh, Pennsylvania",Dayton,Duquesne,0,0,,,,,2014
400506070,FOR,JOES,72,87,,,"(9-16, 2-10 A 10)","(19-7, 9-3 A 10)",30,42,42,45,"Frank Scagliotta, Eric Anderson, Clarence Armstrong","4,200",2014,22-Feb,2:00 PM ET,"Hagan Arena, Philadelphia, Pennsylvania",Fordham,Saint Joseph's,0,0,,,,,2014
400506642,MILW,CLEV,50,74,,,"(16-12, 6-8 Horizon)","(19-10, 10-4 Horizon)",15,35,31,43,"Bobby Daw, Bill Jacobson, Kevin Mathis","2,079",2014,22-Feb,2:00 PM ET,"Wolstein Center, Cleveland, Ohio",Milwaukee,Cleveland State,0,0,,,,,2014
400508168,APP,FUR,53,68,,,"(8-19, 4-10 Southern)","(9-18, 3-11 Southern)",21,32,25,43,"Haywood Bostic, Sidney Cohen, Todd Austin","1,362",2014,22-Feb,2:00 PM ET,"Timmons Arena, Greenville, South Carolina",Appalachian St,Furman,0,0,,,,,2014
400508169,ELON,GASO,66,61,,,"(17-11, 10-3 Southern)","(12-17, 5-9 Southern)",34,32,27,34,"Nathan Quick, Antoine Dawkins, Kyle Neve","1,312",2014,22-Feb,2:00 PM ET,"W. S. Hanner Fieldhouse, Statesboro, Georgia",Elon,Ga. Southern,0,0,,,,,2014
400508170,CIT,WCU,52,70,,,"(4-25, 0-14 Southern)","(17-12, 10-4 Southern)",25,27,35,35,"Chris Ford, Melvin Upton, Steve Deibel","1,241",2014,22-Feb,2:00 PM ET,"Ramsey Center, Cullowhee, North Carolina",The Citadel,W Carolina,0,0,,,,,2014
400498880,SHU,FDU,66,73,,,"(4-24, 1-12 NEC)","(10-17, 6-7 NEC)",31,35,28,45,"Steve Ruppenthal, Tim Attanasi, Marek Drabinski",722,2014,22-Feb,3:00 PM ET,"Rothman Center, Teaneck, New Jersey",Sacred Heart,Fair Dickinson,0,0,,,,,2014
400501672,SDST,NDSU,59,74,,,"(16-11, 8-4 Summit)","(21-6, 10-2 Summit)",18,41,33,41,"Glenn Mayborg, Gerald Williams, Greg Webb",N/A,2014,22-Feb,3:00 PM ET,"Bison Sports Arena, Fargo, North Dakota",South Dakota St,North Dakota St,0,0,,,,,2014
400502644,QUIN,NIAG,90,88,,,"(19-8, 14-4 MAAC)","(6-23, 3-15 MAAC)",33,57,46,42,"Jim Haney, Ken Clark, Brandon Cruz","1,766",2014,22-Feb,3:00 PM ET,"Gallagher Center, Niagara Falls, New York",Quinnipiac,Niagara,0,0,,,,,2014
400506438,TENN,TA&M,65,68,,,"(16-11, 7-7 SEC)","(16-11, 7-7 SEC)",27,32,24,35,"Mike Thibodeaux, Patrick Evans, Mike Nance","6,432",2014,22-Feb,3:00 PM ET,"Reed Arena, College Station, Texas",Tennessee,Texas A&M,6,9,,,,,2014
400499902,CSB,CHS,68,73,,,"(12-15, 5-8 WAC)","(11-15, 6-6 WAC)",30,38,38,35,"Brad Fowler, Lonnie Dixon, Rick O'Neill",769,2014,22-Feb,3:05 PM ET,"Jones Convocation Center, Chicago, Illinois",CSU Bakersfield,Chicago State,0,0,,,,,2014
400499201,UPST,JAC,82,88,,,"(17-13, 10-7 A-Sun)","(11-16, 7-9 A-Sun)",31,51,42,46,"Stephen Divine, Dedric Taylor, Vladimir Voyard-Tadal","1,090",2014,22-Feb,3:15 PM ET,"Swisher Gym, Jacksonville, Florida",USC Upstate,Jacksonville,0,0,,,,,2014
400499485,UAB,CHAR,64,62,,,"(17-10, 6-7 C-USA)","(14-12, 5-8 C-USA)",38,26,38,24,"Andrew Walton, Toby Martinez, Edward Crenshaw","6,200",2014,22-Feb,3:30 PM ET,"Halton Arena, Charlotte, North Carolina",UAB,Charlotte,0,0,,,,,2014
400506515,UML,UNH,58,52,,,"(9-18, 7-8 Am. East)","(6-21, 4-10 Am. East)",24,34,23,29,"Bill Laubenstein, Mark Shea, Lionel Butler",896,2014,22-Feb,3:30 PM ET,"Lundholm Gymnasium, Durham, New Hampshire",UMass Lowell,New Hampshire,0,0,,,,,2014
400498404,ISU,TCU,71,60,17,,"(21-5, 9-5 Big 12)","(9-17, 0-14 Big 12)",32,39,30,30,"Rick Crawford, Bert Smith, Gary Maxwell","5,778",2014,22-Feb,4:00 PM ET,"Daniel-Meyer Coliseum, Fort Worth, Texas",Iowa State,TCU,0,0,,,,,2014
400506440,LSU,UK,76,77,,18,"(16-10, 7-7 SEC)","(21-6, 11-3 SEC)",32,33,35,30,"Ron Groover, Tony Henderson, Joe DeRosa","24,244",2014,22-Feb,4:00 PM ET,"Rupp Arena, Lexington, Kentucky",LSU,Kentucky,11,12,,,,,2014
400498405,KSU,OKLA,73,86,,,"(18-9, 8-6 Big 12)","(20-7, 9-5 Big 12)",22,51,41,45,"Bret Smith, Doug Sirmons, Terry Davis","12,925",2014,22-Feb,4:00 PM ET,"Lloyd Noble Center, Norman, Oklahoma",Kansas St,Oklahoma,0,0,,,,,2014
400498671,LIB,CAMP,79,59,,,"(10-19, 4-10 Big South)","(12-17, 6-8 Big South)",42,37,29,30,"Lee Kluttz, Sean Casady, Matt DiPiro","2,440",2014,22-Feb,4:00 PM ET,"Pope Convocation Center, Buies Creek, North Carolina",Liberty,Campbell,0,0,,,,,2014
400498879,CCSU,BRY,65,68,,,"(9-18, 5-9 NEC)","(17-11, 9-4 NEC)",22,43,41,27,"Dan Anderson, Douglas Hopper, Tom Courtney","1,250",2014,22-Feb,4:00 PM ET,"Chace Athletic Center, Smithfield, Rhode Island",Cent Conn St,Bryant,0,0,,,,,2014
400498882,MSM,WAG,66,71,,,"(11-15, 7-6 NEC)","(15-11, 9-4 NEC)",31,35,34,37,"Scott Young, James Ostwalt, Brandon Williams","1,823",2014,22-Feb,4:00 PM ET,"Spiro Sports Center, Staten Island, New York",Mount St Mary's,Wagner,0,0,,,,,2014
400498883,SFNY,RMU,70,71,,,"(16-13, 7-7 NEC)","(18-11, 13-1 NEC)",37,25,31,31,"Jim Bruno, David DeYoung, Josh White","2,381",2014,22-Feb,4:00 PM ET,"Charles L. Sewall Center, Moon Township, Pennsylvania",St Francis (NY),Robert Morris,8,9,,,,,2014
400499903,GCU,IDHO,77,83,,,"(13-12, 8-4 WAC)","(12-16, 5-8 WAC)",32,45,34,49,"Mike Giarratano, Doran Gotschall, Ryan Holmes","1,080",2014,22-Feb,4:00 PM ET,"Cowan Spectrum, Moscow, Idaho",Grand Canyon,Idaho,0,0,,,,,2014
400504323,TOWS,HOF,83,77,,,"(20-9, 11-3 CAA)","(8-21, 4-10 CAA)",35,48,29,48,"Tim Ebersole, Louie Andrakakos, Tim Comer","1,731",2014,22-Feb,4:00 PM ET,"Mack Sports Complex, Hempstead, New York",Towson,Hofstra,0,0,,,,,2014
400504324,NE,W&M,67,81,,,"(9-20, 6-9 CAA)","(17-10, 9-5 CAA)",24,43,33,48,"Earl Walton, Dennis Allocco, Bob Testa","3,112",2014,22-Feb,4:00 PM ET,"Kaplan Arena, Williamsburg, Virginia",Northeastern,William & Mary,0,0,,,,,2014
400505614,NEV,AFA,75,56,,,"(13-15, 8-7 MW)","(10-15, 4-10 MW)",35,40,29,27,"Verne Harris, Ronnie Hernandez, Chris Rastatter","2,485",2014,22-Feb,4:00 PM ET,"Clune Arena, Colorado Springs, Colorado",Nevada,Air Force,0,0,,,,,2014
400506270,LAS,RICH,49,62,,,"(12-14, 4-8 A 10)","(18-9, 8-4 A 10)",24,25,23,39,"Anthony Jordan, Paul Faia, Donnie Eppley","7,201",2014,22-Feb,4:00 PM ET,"Robins Center, Richmond, Virginia",La Salle,Richmond,0,0,,,,,2014
400506271,URI,SBON,87,78,,,"(12-16, 3-10 A 10)","(16-11, 6-7 A 10)",33,54,43,35,"Andrew Marotta, Gary Prager, Bill McCarthy","5,405",2014,22-Feb,4:00 PM ET,"Reilly Center, Saint Bonaventure, New York",Rhode Island,St. Bonaventure,0,0,,,,,2014
400506439,ARK,MSST,73,69,,,"(18-9, 7-7 SEC)","(13-14, 3-11 SEC)",39,34,35,34,"Glenn Tuitt, Don Daily, Antinio Petty","6,981",2014,22-Feb,4:00 PM ET,"Humphrey Coliseum, Starkville, Mississippi",Arkansas,Mississippi St,0,0,,,,,2014
400506562,WASH,ORST,86,62,,,"(15-13, 7-8 Pac-12)","(14-12, 6-8 Pac-12)",44,42,33,29,"Kelly Self, Michael Irving, Rick Batsell","5,280",2014,22-Feb,4:00 PM ET,"Gill Coliseum, Corvallis, Oregon",Washington,Oregon State,0,0,,,,,2014
400507010,NORF,COPP,73,68,,,"(15-11, 9-3 MEAC)","(9-18, 6-8 MEAC)",35,38,27,41,"Victor Montgomery, Anthony May, Jermaine Rogers",385,2014,22-Feb,4:00 PM ET,"Physical Education Complex, Baltimore, Maryland",Norfolk State,Coppin State,0,0,,,,,2014
400507143,YSU,VALP,66,68,,,"(15-14, 6-8 Horizon)","(17-12, 9-5 Horizon)",32,34,30,38,"Bill Neketis, Jerry Scherzinger, Gerald Morrow","3,657",2014,22-Feb,4:00 PM ET,"Athletics-Recreation Center, Valparaiso, Indiana",Youngstown St,Valparaiso,0,0,,,,,2014
400509002,SMC,SCU,76,54,,,"(20-9, 10-6 WCC)","(12-17, 5-11 WCC)",43,33,23,31,"Michael Greenstein, Tony Padilla, Rob Rorke","3,566",2014,22-Feb,4:00 PM ET,"Leavey Center, Santa Clara, California",Saint Mary's,Santa Clara,0,0,,,,,2014
400504038,MCNS,NICH,59,68,,,"(8-18, 6-8 Southland)","(11-12, 8-6 Southland)",27,32,35,33,"Trent Lovewell, Buddy Daughdrill, Travis Motal",545,2014,22-Feb,4:30 PM ET,"Stopher Gymnasium, Thibodaux, Louisiana",McNeese State,Nicholls State,0,0,,,,,2014
400507166,UMES,DSU,71,84,,,"(4-21, 2-10 MEAC)","(8-18, 4-9 MEAC)",36,35,39,45,"Quez Crawford, Matt Lee, Terence Green","1,307",2014,22-Feb,4:30 PM ET,"Memorial Hall (Dover, DE), Dover, Delaware",MD-E Shore,Delaware State,0,0,,,,,2014
400506989,FAMU,COOK,80,75,,,"(11-16, 7-7 MEAC)","(6-23, 4-10 MEAC)",28,52,33,42,"Jackie Sanders, Joe Warwick, Travis Parker","3,231",2014,22-Feb,4:35 PM ET,"Moore Gymnasium, Daytona Beach, Florida",Florida A&M,Bethune-Cookman,0,0,,,,,2014
400498672,HP,LONG,85,59,,,"(14-13, 10-4 Big South)","(8-21, 3-11 Big South)",49,36,28,31,"Ralph Bretz, Steven Perry, Andy O'Brien","1,372",2014,22-Feb,5:00 PM ET,"Willett Hall, Farmville, Virginia",High Point,Longwood,0,0,,,,,2014
400499486,RICE,ECU,55,67,,,"(7-19, 2-11 C-USA)","(15-13, 4-9 C-USA)",24,31,40,27,"Kelly Pfeifer, Ty Meixsell, Sean Casey","5,023",2014,22-Feb,5:00 PM ET,"Minges Coliseum, Greenville, North Carolina",Rice,East Carolina,0,0,,,,,2014
400501673,WIU,SDAK,54,64,,,"(9-18, 3-9 Summit)","(12-15, 6-6 Summit)",24,30,30,34,"Ray Perone, Rob Kruger, Jim Ferrari","2,102",2014,22-Feb,5:00 PM ET,"The DakotaDome, Vermillion, South Dakota",W Illinois,South Dakota,0,0,,,,,2014
400504039,ORU,CARK,63,50,,,"(14-13, 8-6 Southland)","(6-19, 3-11 Southland)",28,35,25,25,"Rob Wolff, Brian McNutt, Kelly Groom",575,2014,22-Feb,5:00 PM ET,"Farris Center, Conway, Arkansas",Oral Roberts,Cent Arkansas,0,0,,,,,2014
400503228,SEMO,UTM,77,74,,,"(15-13, 6-8 OVC)","(8-21, 3-11 OVC)",35,42,28,46,"Barry Mathis, Brett Miles, Rusty Phillips","2,977",2014,22-Feb,5:15 PM ET,"Skyhawk Arena, Martin, Tennessee",SE Missouri St,UT Martin,0,0,,,,,2014
400506585,UCLA,STAN,74,83,23,,"(21-6, 10-4 Pac-12)","(18-8, 9-5 Pac-12)",30,44,38,45,"Larry Spaulding, Bob Staffen, Justin Van Duyne","7,031",2014,22-Feb,6:00 PM ET,"Maples Pavilion, Stanford, California",UCLA,Stanford,0,0,,,,,2014
400510041,MINN,OSU,46,64,,24,"(17-11, 6-9 Big Ten)","(22-6, 9-6 Big Ten)",28,18,18,46,"Larry Scirotto, Gene Steratore, Mike Sanzere","18,809",2014,22-Feb,6:00 PM ET,"Value City Arena, Columbus, Ohio",Minnesota,Ohio State,0,0,,,,,2014
400499491,UTEP,USM,68,77,,,"(20-8, 10-3 C-USA)","(23-5, 10-3 C-USA)",38,30,31,46,"Zelton Steed, Greg Rennegarbe, Darron George","5,705",2014,22-Feb,6:00 PM ET,"Reed Green Coliseum, Hattiesburg, Mississippi",UTEP,Southern Miss,0,0,,,,,2014
400505615,WYO,CSU,67,82,,,"(17-10, 8-6 MW)","(15-13, 6-9 MW)",31,36,31,51,"Winston Stith, Shawn Lehigh, Gregory Nixon","6,590",2014,22-Feb,6:00 PM ET,"Moby Arena, Fort Collins, Colorado",Wyoming,Colorado State,0,0,,,,,2014
400506441,VAN,AUB,67,59,,,"(15-11, 7-7 SEC)","(12-13, 4-10 SEC)",25,42,32,27,"Jim Burr, Jeff Smith, Joe Lindsay","6,814",2014,22-Feb,6:00 PM ET,"Auburn Arena, Auburn, Alabama",Vanderbilt,Auburn,0,0,,,,,2014
400507651,OHIO,AKR,66,50,,,"(19-8, 9-5 MAC)","(17-10, 9-5 MAC)",36,30,20,30,"Frank Spencer, Bill Ek, Todd Von Sossan","4,918",2014,22-Feb,6:00 PM ET,"James A. Rhodes Arena, Akron, Ohio",Ohio,Akron,0,0,,,,,2014
400508975,PAC,SF,59,64,,,"(14-13, 5-11 WCC)","(18-10, 11-5 WCC)",21,38,33,31,"Mark Cook, Frank Harvey, Klaus Endrissat",N/A,2014,22-Feb,6:00 PM ET,"War Memorial Gymnasium, San Francisco, California",Pacific,San Francisco,0,0,,,,,2014
400508196,SAV,SCST,75,65,,,"(10-17, 8-5 MEAC)","(9-17, 5-8 MEAC)",47,28,30,35,"Harold Harris, Damon Williams, Alex Langley",927,2014,22-Feb,6:15 PM ET,"S-H-M Memorial Center, Orangeburg, South Carolina",Savannah State,S Carolina St,0,0,,,,,2014
400508187,NCCU,NCAT,73,55,,,"(21-5, 12-1 MEAC)","(8-20, 4-9 MEAC)",35,38,23,32,"Everett Summers, Carl Blair, Ernest Prevost","5,700",2014,22-Feb,6:20 PM ET,"Corbett Sports Center, Greensboro, North Carolina",N Carolina Cent,N Carolina A&T,0,0,,,,,2014
400514367,ALCN,ALST,86,92,,,"(10-16, 7-7 SWAC)","(15-9, 9-4 SWAC)",35,51,49,43,"Patrick Graham, Corey Taylor, Keith Fogelman","1,274",2014,22-Feb,6:30 PM ET,"Dunn-Oliver Acadome, Montgomery, Alabama",Alcorn State,Alabama State,0,0,,,,,2014
400514402,TXSO,MVSU,73,65,,,"(11-14, 7-6 SWAC)","(8-19, 4-10 SWAC)",44,29,36,29,"Chris King, Terry Ware, Justin Wade","1,387",2014,22-Feb,6:30 PM ET,"The Pinnacle, Clarksdale, Mississippi",Texas Southern,Miss Valley St,0,0,,,,,2014
400514397,JKST,GRAM,79,59,,,"(10-16, 6-8 SWAC)","(3-20, 2-12 SWAC)",32,47,29,30,"Don Hudson, Mitchell Ervin, Ross Cullins","2,756",2014,22-Feb,6:35 PM ET,"Fredrick C. Hobdy Assembly Center, Grambling, Louisiana",Jackson State,Grambling St,0,0,,,,,2014
400502872,SYR,DUKE,60,66,1,5,"(25-2, 12-2 ACC)","(22-6, 11-4 ACC)",26,34,26,40,"Tony Greene, Roger Ayers, Jamie Luckie","9,314",2014,22-Feb,7:00 PM ET,"Cameron Indoor Stadium, Durham, North Carolina",Syracuse,Duke,0,0,,,,,2014
400498673,CHSO,PRE,86,47,,,"(12-15, 6-8 Big South)","(6-23, 2-12 Big South)",39,47,20,27,"J.W. Lucas, Kendall Pike, Jason Goldenberg","1,053",2014,22-Feb,7:00 PM ET,"Ross E. Templeton P.E. Center, Clinton, South Carolina",Charl Southern,Presbyterian,0,0,,,,,2014
400498674,WIN,WEBB,79,85,,,"(15-12, 8-6 Big South)","(16-13, 9-5 Big South)",24,42,32,34,"J.W. Lucas, Matt Lynch, Brandon Hiers",N/A,2014,22-Feb,7:00 PM ET,"Paul Porter Arena, Boiling Springs, North Carolina",Winthrop,Gardner-Webb,13,19,,,,,2014
400499202,ETSU,UNF,88,85,,,"(17-13, 10-7 A-Sun)","(14-15, 8-8 A-Sun)",47,41,38,47,"Clyde Owens, Mark Morrison, Freddie Williams","1,931",2014,22-Feb,7:00 PM ET,"UNF Arena, Jacksonville, Florida",East Tenn St,North Florida,0,0,,,,,2014
400499488,UNT,FAU,78,76,,,"(14-13, 5-8 C-USA)","(10-18, 5-8 C-USA)",36,42,41,35,"Jeb Hartness, Jason Baker, Alfred Smith",N/A,2014,22-Feb,7:00 PM ET,"FAU Arena, Boca Raton, Florida",North Texas,Florida Atl,0,0,,,,,2014
400499489,LT,ODU,71,66,,,"(22-6, 10-3 C-USA)","(13-15, 7-6 C-USA)",30,41,30,36,"K.C. Ely, Jeff Malham, Jon Stigliano","6,940",2014,22-Feb,7:00 PM ET,"Ted Constant Convocation Center, Norfolk, Virginia",Louisiana Tech,Old Dominion,0,0,,,,,2014
400502643,SPU,MONM,61,51,,,"(11-16, 7-11 MAAC)","(10-19, 4-14 MAAC)",30,31,23,28,"Bruce Rothwell, Bob Adams, Nathan Farrell","3,899",2014,22-Feb,7:00 PM ET,"Multipurpose Activity Center, West Long Branch, New Jersey",St. Peter's,Monmouth,0,0,,,,,2014
400503036,CSF,UCSB,65,80,,,"(9-17, 4-8 Big West)","(18-7, 9-3 Big West)",21,44,34,46,"Dick Cartmell, Martin Cota, Brett Nansel","2,737",2014,22-Feb,7:00 PM ET,"The Thunderdome, Santa Barbara, California",CS Fullerton,UC Santa Barbara,0,0,,,,,2014
400504040,NWST,SFA,68,70,,,"(12-13, 8-6 Southland)","(25-2, 14-0 Southland)",32,36,30,40,"Brent Meaux, Kelly Hunt, Doug George","7,148",2014,22-Feb,7:00 PM ET,"William R. Johnson Coliseum, Nacogdoches, Texas",Northwestern St,SF Austin,0,0,,,,,2014
400504322,COFC,UNCW,55,57,,,"(14-15, 6-8 CAA)","(9-21, 3-12 CAA)",23,28,18,33,"William Humes, Jeff Nichols, Anthony Franklin","4,047",2014,22-Feb,7:00 PM ET,"Trask Coliseum, Wilmington, North Carolina",Charleston,UNC-Wilmington,4,6,,,,,2014
400505778,DART,PENN,65,74,,,"(9-15, 2-8 Ivy)","(7-16, 4-5 Ivy)",34,31,38,36,"John Garbinski, Mark Wilson, Tom Regan","3,646",2014,22-Feb,7:00 PM ET,"Palestra, Philadelphia, Pennsylvania",Dartmouth,Pennsylvania,0,0,,,,,2014
400506056,BING,UMBC,72,70,,,"(7-20, 4-10 Am. East)","(9-19, 5-10 Am. East)",41,31,30,40,"Jeff Plunkett, Gary Tracy, Gary Duda","1,681",2014,22-Feb,7:00 PM ET,"Retriever Activities Center, Baltimore, Maryland",Binghamton,UMBC,0,0,,,,,2014
400508167,WOF,DAV,49,59,,,"(16-11, 10-4 Southern)","(17-11, 13-1 Southern)",26,23,26,33,"Dan Stryffeler, Hassiba Braggs, Archibald Whaley","4,095",2014,22-Feb,7:00 PM ET,"John M. Belk Arena, Davidson, North Carolina",Wofford,Davidson,0,0,,,,,2014
400504041,SHSU,LAM,74,71,,,"(19-7, 11-3 Southland)","(3-23, 2-12 Southland)",32,42,29,42,"Shannon Cain, Henry Howard, Danny Chance","2,340",2014,22-Feb,7:15 PM ET,"Montagne Center, Beaumont, Texas",Sam Houston,Lamar,0,0,,,,,2014
400507259,HAMP,HOW,81,78,,,"(15-11, 10-3 MEAC)","(6-21, 4-8 MEAC)",39,42,37,41,"Leon Sandiford, Jose Carrion, Bill Covington","1,706",2014,22-Feb,7:15 PM ET,"Burr Gymnasium, Washington, District of Columbia",Hampton,Howard,0,0,,,,,2014
400498406,TEX,KU,54,85,19,8,"(20-7, 9-5 Big 12)","(21-6, 12-2 Big 12)",18,36,46,39,"John Higgins, Terry Oglesby, Steve Olson",N/A,2014,22-Feb,7:30 PM ET,"Allen Fieldhouse, Lawrence, Kansas",Texas,Kansas,0,0,,,,,2014
400504658,SOU,AAMU,70,62,,,"(16-11, 12-2 SWAC)","(10-13, 7-6 SWAC)",36,34,27,35,PLAYERS,"1,261",2014,22-Feb,7:30 PM ET,"T.M. Elmore Gymnasium, Normal, Alabama",Southern,Alabama A&M,0,0,,,,,2014
400500129,DRKE,WICH,54,83,,3,"(14-14, 5-11 MVC)","(29-0, 16-0 MVC)",18,36,31,52,"Dan Chrisman, Brad Gaston, James Durham","10,506",2014,22-Feb,8:00 PM ET,"Charles Koch Arena, Wichita, Kansas",Drake,Wichita State,0,0,,,,,2014
400506161,GW,SLU,59,66,,10,"(20-7, 8-5 A 10)","(25-2, 12-0 A 10)",27,32,39,27,"Earnie Pheal, Tony Crisp, Art Vaulk","10,623",2014,22-Feb,8:00 PM ET,"Chaifetz Arena, St. Louis, Missouri",G. Washington,Saint Louis,0,0,,,,,2014
400499492,UTSA,TULN,56,68,,,"(8-18, 4-9 C-USA)","(15-13, 7-6 C-USA)",27,29,26,42,"Peter Juzenas, John Hampton, Kyle Ingram","1,572",2014,22-Feb,8:00 PM ET,"Devlin Fieldhouse, New Orleans, Louisiana",UTSA,Tulane,0,0,,,,,2014
400500130,L-IL,BRAD,38,55,,,"(9-19, 4-12 MVC)","(12-17, 7-9 MVC)",17,21,19,36,"Gene Grimshaw, K.B. Burdett, David Hall","8,931",2014,22-Feb,8:00 PM ET,"Carver Arena, Peoria, Illinois",Loyola (IL),Bradley,0,0,,,,,2014
400501674,UNOM,DEN,60,72,,,"(15-13, 4-8 Summit)","(15-12, 8-4 Summit)",34,26,41,31,"Bret Wegenke, Jeff Campbell, Johnny Wilkins","6,406",2014,22-Feb,8:00 PM ET,"Magness Arena, Denver, Colorado",Omaha,Denver,0,0,,,,,2014
400502461,UTA,UALR,75,71,,,"(12-14, 7-7 Sun Belt)","(12-15, 7-8 Sun Belt)",39,36,36,35,"Bruce Bell, Ray Acosta, Jerome Hall","3,861",2014,22-Feb,8:00 PM ET,"Jack Stephens Center, Little Rock, Arkansas",TX-Arlington,AR-Little Rock,0,0,,,,,2014
400502464,ULM,WKU,63,72,,,"(8-14, 5-9 Sun Belt)","(18-9, 10-4 Sun Belt)",24,39,39,33,"Billy Dunlap, Alan Spainhour, Mike Millione","5,272",2014,22-Feb,8:00 PM ET,"E. A. Diddle Arena, Bowling Green, Kentucky",UL Monroe,W Kentucky,0,0,,,,,2014
400503227,MORE,MURR,58,69,,,"(19-10, 10-4 OVC)","(17-9, 12-2 OVC)",23,35,40,29,"Scott Johnson, James Hicks, Mick Fieldbinder","5,856",2014,22-Feb,8:00 PM ET,"CFSB Center, Murray, Kentucky",Morehead State,Murray State,0,0,,,,,2014
400503229,JVST,TNTC,57,69,,,"(10-20, 4-11 OVC)","(15-14, 8-6 OVC)",22,35,37,32,"Craig Murley, Rick Shoulders, Kelly Davis","1,522",2014,22-Feb,8:00 PM ET,"Hooper Eblen Center, Cookeville, Tennessee",Jacksonville St,Tenn Tech,0,0,,,,,2014
400505725,BRWN,COR,81,75,,,"(14-10, 6-4 Ivy)","(2-22, 1-9 Ivy)",34,33,36,31,"Rick Hall, Art Jackson, Carl Luciano","1,144",2014,22-Feb,8:00 PM ET,"Newman Arena, Ithaca, New York",Brown,Cornell,14,8,,,,,2014
400505959,HARV,PRIN,59,47,,,"(22-4, 9-1 Ivy)","(15-8, 3-6 Ivy)",24,35,29,18,"Alvin Cox, Andrew Maira, Garrick Shannon","4,306",2014,22-Feb,8:00 PM ET,"Jadwin Gymnasium, Princeton, New Jersey",Harvard,Princeton,0,0,,,,,2014
400506442,MIZZ,ALA,73,80,,,"(19-8, 7-7 SEC)","(11-16, 5-9 SEC)",35,38,42,38,"Brian Shey, Pat Adams, Rick Hartzell","10,907",2014,22-Feb,8:00 PM ET,"Coleman Coliseum, Tuscaloosa, Alabama",Missouri,Alabama,0,0,,,,,2014
400499904,UVU,UMKC,56,74,,,"(16-10, 10-3 WAC)","(8-18, 5-8 WAC)",25,31,36,38,"Brad Ferrie, Dan Dorian, Ryan McDaniel","2,232",2014,22-Feb,8:05 PM ET,"Swinney Recreation Center, Kansas City, Missouri",Utah Valley,UMKC,0,0,,,,,2014
400500128,SIU,EVAN,61,56,,,"(12-17, 8-8 MVC)","(11-18, 4-12 MVC)",29,32,23,33,"Gerry Pollard, David Stevens, Roland Simmons","6,243",2014,22-Feb,8:05 PM ET,"Ford Center, Evansville, Indiana",S Illinois,Evansville,0,0,,,,,2014
400502462,TXST,ARST,68,73,,,"(8-19, 4-10 Sun Belt)","(16-9, 9-5 Sun Belt)",34,34,35,38,"Bruce Benedict, Frankie Bordeaux, Kyle Chambers","2,651",2014,22-Feb,8:05 PM ET,"ASU Convocation Center, Jonesboro, Arkansas",Texas State,Arkansas State,0,0,,,,,2014
